"name","Signature","value","injection","method"
"PD37514b8","ID18",0.719081781803926,"normal","Crypt"
"PD37590b_lo0010","ID18",0.690072952069879,"normal","Crypt"
"PD37590b_lo0015","ID18",0.764736698724959,"normal","Crypt"
"PD37590b_lo0018","ID18",0.727749954756764,"normal","Crypt"
"PD37590b_lo0030","ID18",0.558853186544345,"normal","Crypt"
"PD37590b_lo0033","ID18",0.586221227624048,"normal","Crypt"
"PD37590b_lo0041","ID18",0.962681193461049,"normal","Crypt"
"PD37590b_lo0051","ID18",0.711107389484278,"normal","Crypt"
"PD37590b_lo0052","ID18",0.65756195584441,"normal","Crypt"
"PD37590b_lo0053","ID18",0.543510467438674,"normal","Crypt"
"PD37590b_lo0058","ID18",0.61860166284526,"normal","Crypt"
"PD37590b_lo0074","ID18",0.49713312665259,"normal","Crypt"
"PD37590b_lo0075","ID18",0.623752862063277,"normal","Crypt"
"PD37590b_lo0090","ID18",0.722573078499183,"normal","Crypt"
"PD37590b_lo0092","ID18",0.88015877923779,"normal","Crypt"
"PD37590b_lo0107","ID18",0.73485914336746,"normal","Crypt"
"PD37590b_lo0116","ID18",0.395648274761905,"normal","Crypt"
"PD37590b_lo0117","ID18",0.873752534484011,"normal","Crypt"
"PD37590c_lo0001","ID18",0.799229853359517,"normal","Crypt"
"PD37590c_lo0005","ID18",0.657756931147883,"normal","Crypt"
"PD37590c_lo0009","ID18",0.666395064555512,"normal","Crypt"
"PD37590c_lo0019","ID18",0.46922310918759,"normal","Crypt"
"PD37590c_lo0021","ID18",0.728849443021381,"normal","Crypt"
"PD37590c_lo0025","ID18",0.705470979326498,"normal","Crypt"
"PD37590c_lo0032","ID18",0.880081134588514,"normal","Crypt"
"PD37590c_lo0034","ID18",0.793203966851015,"normal","Crypt"
"PD37590c_lo0040","ID18",0.647946049121879,"normal","Crypt"
"PD37590c_lo0048","ID18",0.611038866614582,"normal","Crypt"
"PD37590d_lo0012","ID18",0.843848214699779,"normal","Crypt"
